Timestamp,Temp_Outdoor,Temp_Exhaust_Air,Temp_Vented_Air,Temp_Indoor,Temp_HW_Top,Power_Compressor_kW,Compressor_Hz,Defrosting_Time_s,Degree_Minutes,L1_Current_A,L2_Current_A,L3_Current_A,Air_Flow_m3h,Radiator_Supply_T,Radiator_Return_T,Floor_Supply_T,Floor_Return_T,Power_Heater_kW,Electricity_Price_SEK_kWh,Power_Compressor_W,Total_Power_W,Air_Thermal_Gain,Harvested_Heat_W,Cost_Per_Minute_SEK
2026-02-14 10:59:00+00:00,,,,,,,,,,,,12.5,,,,,,,1.1553,,2875.0,,,0.055358125
2026-02-14 11:00:00+00:00,,,,,,,,,,2.2,4.1,,,,,,,,1.1553,,1449.0,,,0.027900495000000004
2026-02-14 11:01:00+00:00,,,,,,,,,,,,,,,,,,2.5,1.14712,,0.0,,,0.0
2026-02-14 11:04:00+00:00,,,,17.5,,,,,,2.8,,8.9,,,,,,,1.14712,,2691.0,,,0.05144833199999999
2026-02-14 11:06:00+00:00,,,,,,1.23,,,,,,,,,,,,,1.14712,1230.0,0.0,,,0.0
2026-02-14 11:08:00+00:00,,,,,46.6,,,,,1.9,2.7,9.4,,,,,,,1.14712,,3220.0,,,0.061562106666666665
2026-02-14 11:10:00+00:00,,,,,,,,,,,,,,,,,,2.0,1.14712,,0.0,,,0.0
2026-02-14 11:11:00+00:00,,,,,,1.28,,,,,,,,,,,,,1.14712,1280.0,0.0,,,0.0
2026-02-14 11:13:00+00:00,-6.2,,,17.6,,,,,,2.2,2.4,11.7,,,,,,,1.14712,,3748.9999999999995,,,0.07167588133333333
2026-02-14 11:15:00+00:00,,,,,,1.23,,,,,,,,,,,,,1.14712,1230.0,0.0,,,0.0
2026-02-14 11:16:00+00:00,,,,,,,,,,,,,,,,,,,1.14691,,0.0,,,0.0
2026-02-14 11:17:00+00:00,-6.1,,,,,,,,,,,,,,,,,,1.14691,,0.0,,,0.0
2026-02-14 11:18:00+00:00,,,,,,,,,,6.9,5.0,2.0,,,,,,,1.14691,,3197.0,,,0.061111187833333344
2026-02-14 11:20:00+00:00,,,,,,1.22,,,,,,,,,,,,1.5,1.14691,1220.0,0.0,,,0.0
2026-02-14 11:23:00+00:00,,,,17.7,,,,,,6.0,3.8,2.3,,,,,,,1.14691,,2783.0000000000005,,,0.053197508833333344
2026-02-14 11:25:00+00:00,,,,,,1.23,,,,,,,,,,,,,1.14691,1230.0,0.0,,,0.0
2026-02-14 11:27:00+00:00,-6.0,,,,46.5,,,,,7.2,2.3,2.2,,,,,,,1.14691,,2691.0,,,0.0514389135
2026-02-14 11:29:00+00:00,,,,,,1.21,,,,,,,,,,,,1.0,1.14691,1210.0,0.0,,,0.0
2026-02-14 11:31:00+00:00,-5.9,,,17.8,,,,,,,3.1,1.8,,,,,,,1.14447,,1127.0,,,0.0214969615
2026-02-14 11:32:00+00:00,,,,,,,,,,6.8,,,,,,,,,1.14447,,1564.0,,,0.029832518000000002
2026-02-14 11:34:00+00:00,,,,,,1.18,,,,,,,,,,,,,1.14447,1180.0,0.0,,,0.0
2026-02-14 11:36:00+00:00,-5.8,,,17.7,,,,,,5.4,,1.9,,,,,,,1.14447,,1679.0000000000002,,,0.03202608550000001
2026-02-14 11:38:00+00:00,,,,,,1.27,,,,,,,,,,,,,1.14447,1270.0,0.0,,,0.0
2026-02-14 11:41:00+00:00,,,,17.8,,,,,,2.4,3.9,2.9,,,,,,,1.14447,,2116.0,,,0.040361642
2026-02-14 11:43:00+00:00,,,,,,1.13,,,,,,,,,,,,0.5,1.14447,1130.0,0.0,,,0.0
2026-02-14 11:45:00+00:00,-5.7,,,,46.4,,,,,,,,,,,,,,1.14447,,0.0,,,0.0
2026-02-14 11:46:00+00:00,,,,,,,,,,2.3,3.8,2.3,,,,,,,1.1451,,1931.9999999999998,,,0.03687222
2026-02-14 11:48:00+00:00,,,,,,1.09,,,,,,,,,,,,,1.1451,1090.0,0.0,,,0.0
2026-02-14 11:50:00+00:00,,,,18.0,,,,,,2.0,5.3,2.2,,,,,,,1.1451,,2185.0,,,0.041700725
2026-02-14 11:52:00+00:00,,,,,,1.1,,,,,,,,,,,,,1.1451,1100.0,0.0,,,0.0
2026-02-14 11:54:00+00:00,-5.6,,,,,,,,,,,,,,,,,,1.1451,,0.0,,,0.0
2026-02-14 11:55:00+00:00,,,,,,,,,,1.6,2.9,2.4,,,,,,,1.1451,,1587.0,,,0.030287895000000002
2026-02-14 11:56:00+00:00,,,,,,,,,,,,,,,,,,0.0,1.1451,,0.0,,,0.0
2026-02-14 11:57:00+00:00,,,,,,1.08,,,,,,,,,,,,,1.1451,1080.0,0.0,,,0.0
2026-02-14 11:59:00+00:00,-5.5,,,,,,,,,1.5,2.6,1.8,,,,,,,1.1451,,1356.9999999999998,,,0.025898344999999996
2026-02-14 12:01:00+00:00,,,,,,1.16,,,,,,,,,,,,,1.12959,1160.0,0.0,,,0.0
2026-02-14 12:04:00+00:00,,,,18.1,46.3,,,,,2.3,2.7,,,,,,,,1.12959,,1150.0,,,0.021650475000000002
2026-02-14 12:06:00+00:00,,,,,,1.08,,,,,,,,,,,,,1.12959,1080.0,0.0,,,0.0
2026-02-14 12:08:00+00:00,-5.4,,,,,,,,,,,,,,,,,,1.12959,,0.0,,,0.0
2026-02-14 12:09:00+00:00,,,,,,,,,,1.6,2.0,2.1,,,,,,,1.12959,,1311.0,,,0.024681541500000004
2026-02-14 12:11:00+00:00,,,,,,1.16,,,,,,,,,,,,,1.12959,1160.0,0.0,,,0.0
2026-02-14 12:13:00+00:00,,,,,,,,,,2.1,2.1,2.0,,,,,,,1.12959,,1426.0,,,0.026846589000000004
2026-02-14 12:15:00+00:00,,,,,,1.25,,,,,,,,,,,,,1.12959,1250.0,0.0,,,0.0
2026-02-14 12:16:00+00:00,,,,,,,,,,,,,,,,,,,1.13066,,0.0,,,0.0
2026-02-14 12:17:00+00:00,-5.3,,,,,,,,,,,,,,,,,,1.13066,,0.0,,,0.0
2026-02-14 12:18:00+00:00,,,,,,,,,,2.3,2.4,2.2,,,,,,,1.13066,,1586.9999999999998,,,0.029905956999999997
2026-02-14 12:20:00+00:00,,,,,,1.17,,,,,,,,,,,,,1.13066,1170.0,0.0,,,0.0
2026-02-14 12:22:00+00:00,-5.2,,,18.2,,,,,,,2.9,2.5,,,,,,,1.13066,,1242.0,,,0.023404662
2026-02-14 12:27:00+00:00,,,,,46.2,,,,,1.7,2.3,2.4,,,,,,,1.13066,,1472.0,,,0.027738858666666668
2026-02-14 12:29:00+00:00,,,,,,1.18,,,,,,,,,,,,,1.13066,1180.0,0.0,,,0.0
2026-02-14 12:31:00+00:00,,,,,,,,,,,,,,,,,,,1.13023,,0.0,,,0.0
2026-02-14 12:32:00+00:00,,,,,,,,,,1.8,2.0,2.0,,,,,,,1.13023,,1334.0,,,0.025128780333333336
2026-02-14 12:34:00+00:00,,,,,,1.13,,,,,,,,,,,,,1.13023,1130.0,0.0,,,0.0
2026-02-14 12:36:00+00:00,-5.1,,,18.3,,,,,,2.4,2.6,2.4,,,,,,,1.13023,,1702.0,,,0.03206085766666667
2026-02-14 12:38:00+00:00,,,,,,1.26,,,,,,,,,,,,,1.13023,1260.0,0.0,,,0.0
2026-02-14 12:40:00+00:00,-5.0,,,,,,,,,,,,,,,,,,1.13023,,0.0,,,0.0
2026-02-14 12:41:00+00:00,,,,,46.1,,,,,2.8,2.8,1.9,,,,,,,1.13023,,1725.0,,,0.032494112500000005
2026-02-14 12:43:00+00:00,,,,,,1.17,,,,,,,,,,,,,1.13023,1170.0,0.0,,,0.0
2026-02-14 12:45:00+00:00,,,,,,,,,,2.5,2.0,2.0,,,,,,,1.13023,,1495.0,,,0.02816156416666667
2026-02-14 12:46:00+00:00,,,,,,,,,,,,,,,,,,,1.12258,,0.0,,,0.0
2026-02-14 12:48:00+00:00,,,,,,1.18,,,,,,,,,,,,,1.12258,1180.0,0.0,,,0.0
2026-02-14 12:50:00+00:00,,,,,,,,,,2.1,2.1,2.3,,,,,,,1.12258,,1495.0,,,0.027970951666666667
2026-02-14 12:52:00+00:00,,,,,,1.17,,,,,,,,,,,,,1.12258,1170.0,0.0,,,0.0
2026-02-14 12:55:00+00:00,,,,18.4,,,,,,2.0,,2.4,,,,,,,1.12258,,1012.0000000000001,,,0.018934182666666667
2026-02-14 12:57:00+00:00,,,,,,1.21,,,,,,,,,,,,,1.12258,1210.0,0.0,,,0.0
2026-02-14 12:59:00+00:00,-4.9,,,,46.0,,,,,2.3,2.2,1.8,,,,,,,1.12258,,1449.0,,,0.027110307
2026-02-14 13:01:00+00:00,,,,,,1.22,,,,,,,,,,,,,1.13108,1220.0,0.0,,,0.0
2026-02-14 13:03:00+00:00,-5.0,,,,,,,,,,,,,,,,,,1.13108,,0.0,,,0.0
2026-02-14 13:04:00+00:00,,,,,,,,,,,,2.7,,,,,,,1.13108,,621.0,,,0.011706678
2026-02-14 13:06:00+00:00,,,,,,1.18,,,,,,,,,,,,,1.13108,1180.0,0.0,,,0.0
2026-02-14 13:08:00+00:00,,,,,,,,,,2.2,,2.0,,,,,,,1.13108,,966.0,,,0.018210388
2026-02-14 13:10:00+00:00,,,,,,1.25,,,,,,,,,,,,,1.13108,1250.0,0.0,,,0.0
2026-02-14 13:13:00+00:00,,,,18.5,,,,,,2.4,2.0,2.5,,,,,,,1.13108,,1587.0,,,0.029917066000000003
2026-02-14 13:16:00+00:00,,,,,,,,,,,,,,,,,,,1.12375,,0.0,,,0.0
2026-02-14 13:18:00+00:00,,,,18.4,,,,,,2.2,3.0,2.1,,,,,,,1.12375,,1679.0000000000002,,,0.03144627083333334
2026-02-14 13:20:00+00:00,,,,,,1.21,,,,,,,,,,,,,1.12375,1210.0,0.0,,,0.0
2026-02-14 13:22:00+00:00,-5.2,,,18.5,45.9,,,,,2.7,2.4,2.7,,,,,,,1.12375,,1794.0,,,0.033600125
2026-02-14 13:24:00+00:00,,,,,,1.24,,,,,,,,,,,,,1.12375,1240.0,0.0,,,0.0
2026-02-14 13:26:00+00:00,,,,,,,,,,,,2.0,,,,,,,1.12375,,460.0,,,0.008615416666666667
2026-02-14 13:27:00+00:00,,,,,,,,,,1.9,2.2,,,,,,,,1.12375,,942.9999999999999,,,0.017661604166666664
2026-02-14 13:29:00+00:00,,,,,,1.18,,,,,,,,,,,,,1.12375,1180.0,0.0,,,0.0
2026-02-14 13:31:00+00:00,-5.3,,,,,,,,,1.6,2.9,,,,,,,,1.12152,,1035.0,,,0.019346219999999997
2026-02-14 13:33:00+00:00,,,,,,1.28,,,,,,,,,,,,,1.12152,1280.0,0.0,,,0.0
2026-02-14 13:36:00+00:00,-5.4,,,18.6,,,,,,2.4,,2.5,,,,,,,1.12152,,1127.0,,,0.021065884
2026-02-14 13:38:00+00:00,,,,,,1.15,,,,,,,,,,,,,1.12152,1150.0,0.0,,,0.0
2026-02-14 13:41:00+00:00,,,,,45.8,,,,,2.1,2.5,2.4,,,,,,,1.12152,,1610.0,,,0.030094120000000002
2026-02-14 13:43:00+00:00,,,,,,1.19,,,,,,,,,,,,,1.12152,1190.0,0.0,,,0.0
2026-02-14 13:45:00+00:00,-5.6,,,,,,,,,2.3,2.1,2.0,,,,,,,1.12152,,1472.0,,,0.027514624
2026-02-14 13:46:00+00:00,,,,,,,,,,,,,,,,,,,1.12673,,0.0,,,0.0
2026-02-14 13:47:00+00:00,,,,,,1.14,,,,,,,,,,,,,1.12673,1140.0,0.0,,,0.0
2026-02-14 13:49:00+00:00,-5.7,,,,,,,,,,,,,,,,,,1.12673,,0.0,,,0.0
2026-02-14 13:50:00+00:00,,,,,,,,,,2.2,2.3,,,,,,,,1.12673,,1035.0,,,0.019436092500000002
2026-02-14 13:52:00+00:00,,,,,,1.23,,,,,,,,,,,,,1.12673,1230.0,0.0,,,0.0
2026-02-14 13:54:00+00:00,-5.8,,,,45.7,,,,,2.1,2.0,,,,,,,,1.12673,,942.9999999999999,,,0.017708439833333332
2026-02-14 13:56:00+00:00,,,,,,1.18,,,,,,,,,,,,,1.12673,1180.0,0.0,,,0.0
2026-02-14 13:59:00+00:00,,,,18.7,,,,,,,2.9,2.6,,,,,,,1.12673,,1265.0,,,0.02375522416666667
2026-02-14 14:01:00+00:00,,,,,,1.12,,,,,,,,,,,,,1.11557,1120.0,0.0,,,0.0
2026-02-14 14:04:00+00:00,-6.1,,,,,,,,,1.7,3.0,1.9,,,,,,,1.11557,,1518.0,,,0.028223921
2026-02-14 14:06:00+00:00,,,,,,1.14,,,,,,,,,,,,,1.11557,1140.0,0.0,,,0.0
2026-02-14 14:08:00+00:00,,,,,,,,,,1.8,2.6,,,,,,,,1.11557,,1012.0000000000001,,,0.018815947333333333
2026-02-14 14:10:00+00:00,,,,,,1.17,,,,,,,,,,,,,1.11557,1170.0,0.0,,,0.0
2026-02-14 14:12:00+00:00,-6.2,,,,45.6,,,,,,,,,,,,,,1.11557,,0.0,,,0.0
2026-02-14 14:13:00+00:00,,,,,,,,,,2.2,2.8,1.8,,,,,,,1.11557,,1564.0,,,0.029079191333333334
2026-02-14 14:15:00+00:00,,,,,,0.0,,,,,,,,,,,,,1.11557,0.0,0.0,,,0.0
2026-02-14 14:16:00+00:00,,,,,,,,,,,,,,,,,,,1.12673,,0.0,,,0.0
2026-02-14 14:17:00+00:00,,,,,,,,,,0.5,1.7,0.6,,,,,,,1.12673,,644.0000000000001,,,0.01209356866666667
2026-02-14 14:22:00+00:00,-6.4,,,18.6,45.5,,,,,0.6,1.8,0.5,,,,,,,1.12673,,667.0,,,0.012525481833333334
2026-02-14 14:27:00+00:00,-6.5,,,,,,,,,,1.7,0.6,,,,,,,1.12673,,529.0,,,0.009934002833333335
2026-02-14 14:31:00+00:00,-6.6,,,,,,,,,0.4,1.3,,,,,,,,1.15859,,391.00000000000006,,,0.0075501448333333354
2026-02-14 14:35:00+00:00,-6.7,,,,,,,,,,,,,,,,,,1.15859,,0.0,,,0.0
2026-02-14 14:36:00+00:00,,,,18.5,,,,,,0.3,1.8,0.5,,,,,,,1.15859,,598.0,,,0.011547280333333333
2026-02-14 14:40:00+00:00,-6.9,,,,45.4,,,,,,1.3,,,,,,,,1.15859,,299.0,,,0.005773640166666667
2026-02-14 14:45:00+00:00,-7.0,,,,,,,,,0.2,1.4,0.7,,,,,,,1.15859,,529.0,,,0.010214901833333335
2026-02-14 14:46:00+00:00,,,,,,,,,,,,,,,,,,,1.2236,,0.0,,,0.0
2026-02-14 14:49:00+00:00,-7.2,,,,,,,,,,,,,,,,,,1.2236,,0.0,,,0.0
2026-02-14 14:50:00+00:00,,,,18.4,,,,,,0.3,1.5,0.5,,,,,,,1.2236,,529.0,,,0.010788073333333334
2026-02-14 14:54:00+00:00,-7.4,,,,45.3,,,,,0.5,1.9,0.6,,,,,,,1.2236,,690.0,,,0.014071399999999998
2026-02-14 14:58:00+00:00,-7.5,,,,,,,,,,,,,,,,,,1.2236,,0.0,,,0.0
2026-02-14 14:59:00+00:00,,,,,,,,,,,1.4,,,,,,,,1.2236,,322.0,,,0.006566653333333334
2026-02-14 15:01:00+00:00,,,,,,0.55,,,,,,,,,,,,,1.14298,550.0,0.0,,,0.0
2026-02-14 15:03:00+00:00,-7.7,,,18.3,,,,,,2.0,3.5,1.9,,,,,,,1.14298,,1702.0,,,0.03242253266666667
2026-02-14 15:05:00+00:00,,,,,,1.15,,,,,,,,,,,,,1.14298,1150.0,0.0,,,0.0
2026-02-14 15:06:00+00:00,-7.9,,,,45.3,,,,,,,,,,,,,,1.14298,,0.0,,,0.0
2026-02-14 15:07:00+00:00,-7.9,,,18.3,45.3,,,,,2.4,3.4,2.7,,,,,,,1.14298,,1955.0,,,0.03724209833333334
2026-02-14 15:08:00+00:00,-7.9,,,18.2,,,,,,2.0,3.3,2.2,,,,,,,1.14298,,1725.0,,,0.032860675000000006
2026-02-14 15:09:00+00:00,,,,18.2,45.3,,,,,2.2,3.0,2.5,,,,,,,1.14298,,1771.0,,,0.03373695966666667
2026-02-14 15:11:00+00:00,,,,,,1.08,,0.0,,,,,,,,,,0.0,1.14298,1080.0,0.0,,,0.0
2026-02-14 15:14:00+00:00,-8.1,,,,,,,,,2.1,2.6,2.0,,,,,,,1.14298,,1541.0,,,0.029355536333333338
2026-02-14 15:16:00+00:00,,,,,,,,,,,,,,,,,,,1.24623,,0.0,,,0.0
2026-02-14 15:19:00+00:00,-8.3,,,18.1,,,,,,1.8,4.2,,,,,,,,1.24623,,1380.0,,,0.028663289999999998
2026-02-14 15:22:00+00:00,,,,,,,,,,,,,,,,,,0.5,1.24623,,0.0,,,0.0
2026-02-14 15:24:00+00:00,-8.6,,,,45.2,,,,,1.7,5.1,2.8,,,,,,,1.24623,,2208.0,,,0.045861264000000006
2026-02-14 15:27:00+00:00,,,,,,1.12,,,,,,,,,,,,,1.24623,1120.0,0.0,,,0.0
2026-02-14 15:29:00+00:00,-8.8,,,,,,,,,,,,,,,,,,1.24623,,0.0,,,0.0
2026-02-14 15:30:00+00:00,,,,,,,,,,7.3,2.7,,,,,,,,1.24623,,2300.0,,,0.04777215
2026-02-14 15:31:00+00:00,,,,,,,,,,,,,,,,,,,1.33047,,0.0,,,0.0
2026-02-14 15:32:00+00:00,,,,,,1.13,,,,,,,,,,,,1.0,1.33047,1130.0,0.0,,,0.0
2026-02-14 15:35:00+00:00,-9.0,,,,,,,,,6.8,3.5,1.9,,,,,,,1.33047,,2806.0000000000005,,,0.06222164700000001
2026-02-14 15:38:00+00:00,,,,,,1.06,,,,,,,,,,,,,1.33047,1060.0,0.0,,,0.0
2026-02-14 15:40:00+00:00,-9.3,,,,45.1,,,,,5.3,3.2,1.6,,,,,,,1.33047,,2323.0,,,0.0515113635
2026-02-14 15:43:00+00:00,,,,,,1.08,,,,,,,,,,,,,1.33047,1080.0,0.0,,,0.0
2026-02-14 15:45:00+00:00,-9.5,,,,,,,,,,,2.8,,,,,,,1.33047,,644.0,,,0.014280378
2026-02-14 15:46:00+00:00,,,,,,,,,,6.1,5.9,,,,,,,,1.48141,,2760.0,,,0.06814485999999999
2026-02-14 15:48:00+00:00,,,,,,1.11,,,,,,,,,,,,1.5,1.48141,1110.0,0.0,,,0.0
2026-02-14 15:50:00+00:00,-9.6,,,,,,,,,,,,,,,,,,1.48141,,0.0,,,0.0
2026-02-14 15:51:00+00:00,,,,,,,,,,5.6,5.8,2.5,,,,,,,1.48141,,3196.9999999999995,,,0.07893446283333332
2026-02-14 15:53:00+00:00,,,,,,1.1,,,,,,,,,,,,,1.48141,1100.0,0.0,,,0.0
2026-02-14 15:56:00+00:00,-9.9,,,18.0,,,,,,,4.0,2.0,,,,,,,1.48141,,1380.0,,,0.034072429999999994
2026-02-14 15:58:00+00:00,,,,,,1.14,,,,,,,,,,,,,1.48141,1140.0,0.0,,,0.0
2026-02-14 16:01:00+00:00,-10.1,,,,45.0,,,,,5.5,5.2,,,,,,,,1.23731,,2461.0,,,0.05075033183333333
2026-02-14 16:03:00+00:00,,,,,,1.21,,,,,,,,,,,,2.0,1.23731,1210.0,0.0,,,0.0
2026-02-14 16:06:00+00:00,-10.3,,,,,,,,,2.1,2.6,9.2,,,,,,,1.23731,,3196.9999999999995,,,0.06592800116666665
2026-02-14 16:09:00+00:00,,,,,,1.12,,,,,,,,,,,,,1.23731,1120.0,0.0,,,0.0
2026-02-14 16:11:00+00:00,-10.5,,,,,,,,,2.0,2.2,9.3,,,,,,,1.23731,,3105.0,,,0.0640307925
2026-02-14 16:14:00+00:00,,,,,,1.08,,0.0,,,,,,,,,,,1.23731,1080.0,0.0,,,0.0
2026-02-14 16:16:00+00:00,,,,,,,,,,,,,,,,,,,1.64776,,0.0,,,0.0
2026-02-14 16:17:00+00:00,,,,,,,,,,2.3,2.6,12.3,,,,,,,1.64776,,3956.0000000000005,,,0.10864230933333334
2026-02-14 16:19:00+00:00,,,,,,1.11,,,,,,,,,,,,,1.64776,1110.0,0.0,,,0.0
2026-02-14 16:22:00+00:00,-10.7,,,,44.9,,,,,1.9,3.1,9.4,,,,,,,1.64776,,3312.0,,,0.09095635199999999
2026-02-14 16:24:00+00:00,,,,,,1.09,,,,,,,,,,,,,1.64776,1090.0,0.0,,,0.0
2026-02-14 16:27:00+00:00,-10.8,,,17.9,,,,,,2.0,4.4,,,,,,,,1.64776,,1472.0,,,0.04042504533333333
2026-02-14 16:30:00+00:00,,,,,,1.1,,,,,,,,,,,,2.5,1.64776,1100.0,0.0,,,0.0
2026-02-14 16:31:00+00:00,,,,,,,,,,,,,,,,,,,1.58498,,0.0,,,0.0
2026-02-14 16:32:00+00:00,-11.0,,,,44.8,,,,,2.9,6.0,11.3,,,,,,,1.58498,,4646.000000000001,,,0.12273028466666669
2026-02-14 16:35:00+00:00,,,,,,1.16,,,,,,,,,,,,,1.58498,1160.0,0.0,,,0.0
2026-02-14 16:37:00+00:00,,,,,,,,,,,5.9,9.0,,,,,,,1.58498,,3427.0,,,0.09052877433333334
2026-02-14 16:40:00+00:00,,,,,,1.09,,,,,,,,,,,,,1.58498,1090.0,0.0,,,0.0
2026-02-14 16:42:00+00:00,-11.3,,,,,,,,,,,,,,,,,,1.58498,,0.0,,,0.0
2026-02-14 16:43:00+00:00,,,,,,,,,,1.9,5.0,9.6,,,,,,,1.58498,,3795.0,,,0.100249985
2026-02-14 16:45:00+00:00,,,,,,1.1,,,,,,,,,,,,,1.58498,1100.0,0.0,,,0.0
2026-02-14 16:46:00+00:00,,,,,,,,,,,,,,,,,,,1.59762,,0.0,,,0.0
2026-02-14 16:48:00+00:00,-11.5,,,,,,,,,,4.4,9.5,,,,,,,1.59762,,3197.0,,,0.08512651900000001
2026-02-14 16:51:00+00:00,,,,,,1.18,,,,,,,,,,,,,1.59762,1180.0,0.0,,,0.0
2026-02-14 16:53:00+00:00,-11.6,,,,44.7,,,,,2.4,,12.1,,,,,,,1.59762,,3335.0,,,0.08880104500000001
2026-02-14 16:56:00+00:00,,,,,,1.08,,,,,,,,,,,,,1.59762,1080.0,0.0,,,0.0
2026-02-14 16:57:00+00:00,,,,,,,,0.0,,,,,,,,,,,1.59762,,0.0,,,0.0
2026-02-14 16:58:00+00:00,-11.7,,,,,,,,,1.8,5.0,10.8,,,,,,,1.59762,,4048.0000000000005,,,0.10778609600000001
2026-02-14 17:01:00+00:00,,,,,,1.12,,,,,,,,,,,,,1.69322,1120.0,0.0,,,0.0
2026-02-14 17:03:00+00:00,-11.8,,,,,,,,,7.1,2.8,10.1,,,,,,,1.69322,,4600.0,,,0.12981353333333331
2026-02-14 17:06:00+00:00,,,,,,1.15,,,,,,,,,,,,3.0,1.69322,1150.0,0.0,,,0.0
2026-02-14 17:09:00+00:00,-11.9,,,17.8,44.6,,,,,6.4,,11.7,,,,,,,1.69322,,4163.0,,,0.11748124766666668
2026-02-14 17:12:00+00:00,,,,,,1.16,,,,,,,,,,,,,1.69322,1160.0,0.0,,,0.0
2026-02-14 17:14:00+00:00,-12.1,,,17.9,,,,,,7.1,,10.9,,,,,,,1.69322,,4140.0,,,0.11683218
2026-02-14 17:16:00+00:00,,,,,,,,,,,,,,,,,,,1.58275,,0.0,,,0.0
2026-02-14 17:17:00+00:00,,,,,,1.13,,,,,,,,,,,,,1.58275,1130.0,0.0,,,0.0
2026-02-14 17:19:00+00:00,-12.2,,,17.8,,,,,,6.1,2.6,9.2,,,,,,,1.58275,,4117.0,,,0.10860302916666667
2026-02-14 17:22:00+00:00,,,,,,1.07,,,,,,,,,,,,,1.58275,1070.0,0.0,,,0.0
2026-02-14 17:24:00+00:00,-12.3,,,,44.5,,,,,7.8,2.7,8.4,,,,,,,1.58275,,4347.0,,,0.11467023750000002
2026-02-14 17:27:00+00:00,,,,,,1.15,,,,,,,,,,,,,1.58275,1150.0,0.0,,,0.0
2026-02-14 17:29:00+00:00,-12.4,,,,,,,,,6.9,2.6,12.5,,,,,,,1.58275,,5060.0,,,0.13347858333333334
2026-02-14 17:31:00+00:00,,,,,,,,,,,,,,,,,,,1.47971,,0.0,,,0.0
2026-02-14 17:32:00+00:00,,,,,,1.11,,,,,,,,,,,,,1.47971,1110.0,0.0,,,0.0
2026-02-14 17:35:00+00:00,,,,17.9,,,,,,7.7,2.7,9.4,,,,,,,1.47971,,4554.0,,,0.11230998900000001
2026-02-14 17:39:00+00:00,-12.5,,,,44.4,,,,,,,,,,,,,,1.47971,,0.0,,,0.0
2026-02-14 17:40:00+00:00,,,,17.8,,,,,,5.7,2.9,,,,,,,,1.47971,,1978.0,,,0.04878110633333334
2026-02-14 17:42:00+00:00,,,,,,1.15,,,,,,,,,,,,,1.47971,1150.0,0.0,,,0.0
2026-02-14 17:45:00+00:00,,,,,,,,,,7.1,2.6,12.4,,,,,,,1.47971,,5083.0,,,0.12535609883333335
2026-02-14 17:46:00+00:00,,,,,,,,,,,,,,,,,,,1.43881,,0.0,,,0.0
2026-02-14 17:48:00+00:00,,,,,,1.13,,,,,,,,,,,,3.5,1.43881,1130.0,0.0,,,0.0
2026-02-14 17:50:00+00:00,,,,,,,,,,,4.6,9.4,,,,,,,1.43881,,3220.0,,,0.07721613666666667
2026-02-14 17:53:00+00:00,,,,,,1.11,,,,,,,,,,,,,1.43881,1110.0,0.0,,,0.0
2026-02-14 17:55:00+00:00,,,,,,,,,,,5.6,11.6,,,,,,,1.43881,,3956.0,,,0.09486553933333333
2026-02-14 17:56:00+00:00,,,,,,,,,,6.1,,,,,,,,,1.43881,,1403.0,,,0.03364417383333333
2026-02-14 17:58:00+00:00,,,,,,1.22,,,,,,,,,,,,,1.43881,1220.0,0.0,,,0.0
2026-02-14 18:00:00+00:00,-12.6,,,,44.3,,,,,,4.8,9.3,,,,,,,1.43881,,3243.0000000000005,,,0.0777676805
2026-02-14 18:01:00+00:00,,,,,,,,,,6.9,,,,,,,,,1.58052,,1587.0,,,0.04180475399999999
2026-02-14 18:03:00+00:00,,,,,,1.13,,,,,,,,,,,,,1.58052,1130.0,0.0,,,0.0
2026-02-14 18:06:00+00:00,,,,,,,,,,6.4,5.8,12.4,,,,,,,1.58052,,5658.0,,,0.149043036
2026-02-14 18:09:00+00:00,,,,,,1.11,,,,,,,,,,,,,1.58052,1110.0,0.0,,,0.0
2026-02-14 18:11:00+00:00,,,,,,,,,,5.8,4.6,9.4,,,,,,,1.58052,,4553.999999999999,,,0.11996146799999997
2026-02-14 18:13:00+00:00,,,,,,1.16,,,,,,,,,,,,,1.58052,1160.0,0.0,,,0.0
2026-02-14 18:16:00+00:00,,,,,44.2,,,,,7.7,6.2,12.5,,,,,,,1.42607,,6072.0,,,0.144318284
2026-02-14 18:19:00+00:00,,,,,,1.19,,,,,,,,,,,,,1.42607,1190.0,0.0,,,0.0
2026-02-14 18:21:00+00:00,-12.7,,,17.9,,,,,,5.6,4.7,,,,,,,,1.42607,,2369.0,,,0.05630599716666667
2026-02-14 18:26:00+00:00,-12.8,,,,,,,,,,,,,,,,,,1.42607,,0.0,,,0.0
2026-02-14 18:27:00+00:00,,,,,,,,,,6.0,4.5,9.0,,,,,,,1.42607,,4485.0,,,0.1065987325
2026-02-14 18:30:00+00:00,,,,,,1.21,,,,,,,,,,,,,1.42607,1210.0,0.0,,,0.0
2026-02-14 18:31:00+00:00,,,,,,,,,,,,,,,,,,,1.39824,,0.0,,,0.0
2026-02-14 18:32:00+00:00,-12.9,,,,,,,,,6.8,4.3,9.4,,,,,,,1.39824,,4715.0,,,0.10987836
2026-02-14 18:34:00+00:00,,,,,,1.11,,,,,,,,,,,,,1.39824,1110.0,0.0,,,0.0
2026-02-14 18:37:00+00:00,,,,,44.1,,,,,5.6,4.2,8.7,,,,,,,1.39824,,4255.0,,,0.09915851999999999
